"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2018",32049.064,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2018",700.025,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2018",22831.498,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2018",979.092,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2018",36232.717,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2018",3027.821,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2018",3500.047,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2018",219.639,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2018",10793.349,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2018",624.768,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2018",939.285,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2018",12.258,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2018",44.538,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): Total","Labour market status: Employed","2018",76815.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): Total","Labour market status: Unemployed","2018",3635.144,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): X. No schooling","Labour market status: Employed","2018",1370.946,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2018",37.37,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2018",9427.731,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2018",120.789,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2018",19511.112,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2018",497.029,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2018",14380.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2018",657.678,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2018",24174.194,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2018",1936.964,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2018",1622.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2018",95.277,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2018",5705.483,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2018",286.093,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2018",590.751,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2018",3.946,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2018",32.191,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): Total","Labour market status: Employed","2018",49859.33,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): Total","Labour market status: Unemployed","2018",2177.255,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): X. No schooling","Labour market status: Employed","2018",1113.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2018",13.458,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2018",8372.298,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2018",77.181,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2018",12537.953,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2018",202.996,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2018",8450.938,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2018",321.415,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2018",12058.523,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2018",1090.857,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2018",1877.333,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2018",124.363,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2018",5087.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2018",338.675,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2018",348.534,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2018",8.312,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2018",12.347,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): Total","Labour market status: Employed","2017",122780.636,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): Total","Labour market status: Unemployed","2017",4828.006,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): X. No schooling","Labour market status: Employed","2017",1426.325,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2017",75.53,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2017",19157.66,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2017",133.572,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2017",31196.673,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2017",596.119,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2017",22169.155,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2017",835.995,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2017",33890.221,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2017",2530.316,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2017",3484.368,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2017",188.971,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2017",10445.416,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2017",463.572,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2017",958.967,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2017",3.932,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2017",51.853,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): Total","Labour market status: Employed","2017",74751.649,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): Total","Labour market status: Unemployed","2017",3094.212,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): X. No schooling","Labour market status: Employed","2017",1105.318,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2017",68.627,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2017",9980.539,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2017",92.229,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2017",19105.67,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2017",420.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2017",14163.663,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2017",573.344,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2017",22651.453,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2017",1615.004,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2017",1618.872,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2017",91.349,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2017",5471.964,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2017",231.124,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2017",615.494,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2017",1.998,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2017",38.679,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): Total","Labour market status: Employed","2017",48028.987,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): Total","Labour market status: Unemployed","2017",1733.794,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): X. No schooling","Labour market status: Employed","2017",321.007,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2017",6.904,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2017",9177.122,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2017",41.343,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2017",12091.004,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2017",175.579,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2017",8005.492,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2017",262.652,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2017",11238.768,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2017",915.313,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2017",1865.496,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2017",97.622,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2017",4973.452,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2017",232.449,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2017",343.473,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2017",1.934,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2017",13.174,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): Total","Labour market status: Employed","2016",119529.835,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): Total","Labour market status: Unemployed","2016",5371.672,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): X. No schooling","Labour market status: Employed","2016",4159.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2016",21.998,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2016",14894.014,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2016",247.656,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2016",32146.304,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2016",744.821,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2016",21419.653,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2016",949.013,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2016",32815.714,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2016",2674.561,,,,"Repository: ILO-STATISTICS - Micro data processing"
